date,oil_price_usd,ca_5yr_bond_yield,overnight_rate,cadusd_rate,natgas_price,alberta_etf,oil_7d,oil_30d,oil_90d,oil_mom,cadusd_7d,cadusd_30d,cadusd_90d,cadusd_mom,natgas_7d,natgas_30d,natgas_90d,natgas_mom,etf_7d,etf_30d,etf_90d,etf_mom,bond_7d,bond_30d,bond_90d,bond_mom,rate_7d,rate_30d,rate_90d,rate_mom,dow,month,month_start,target_next_month_mom,housing_pressure_score
2010-10-20,81.7699966430664,3.38,0.9969,0.9680542349815368,3.5390000343322754,12.101189613342283,81.85142844063895,78.76100006103516,77.16966637505425,0.09508502274309594,0.9868820309638977,0.9772968292236328,0.9662776291370392,0.014424007212346934,3.5714286054883684,3.7904999971389772,4.205366688304477,-0.07210274378284776,12.197279930114746,11.816442998250324,11.675521956549751,0.05824457234433411,3.38,3.310666666666667,3.452444444444444,0.040000000000000036,0.9969,0.9972733333333333,0.8202811111111111,-0.0007016840417001236,2,10,2010-10-01,,1.0418591
2010-10-21,80.55999755859375,3.38,0.9969,0.9781864285469056,3.368000030517578,12.041244506835938,81.69285692487445,78.97133331298828,77.20722190009224,0.08498313210227271,0.985585195677621,0.9777590374151865,0.9662680519951714,0.014379296414129161,3.5341429029192244,3.7771666685740155,4.187266686227587,-0.10615707773224203,12.174444879804339,11.834879366556802,11.673543781704373,0.0481444691032078,3.38,3.315,3.450111111111111,0.040000000000000036,0.9969,0.99725,0.8258822222222223,-0.0007016840417001236,3,10,2010-10-01,,1.0476553
2010-10-22,81.69000244140625,3.38,0.9969,0.9747538566589355,3.3320000171661377,12.067890167236328,81.50428553989956,79.14600016276042,77.25022193060981,0.06854160500113071,0.9834350347518921,0.9779948512713115,0.9662405338552263,0.007310701647869067,3.482142891202654,3.758800005912781,4.17014446258545,-0.14190056514353433,12.137340409415108,11.851995436350503,11.671934858957927,0.044440363413511985,3.38,3.3193333333333332,3.447777777777778,0.040000000000000036,0.9969,0.9972266666666667,0.8314833333333334,-0.0007016840417001236,4,10,2010-10-01,,0.9944821
2010-10-25,82.5199966430664,3.38,0.9969,0.9739943146705629,3.316999912261963,12.061226844787598,81.47999899727958,79.32366663614908,77.30922190348308,0.0690503178271833,0.9801614284515382,0.9781647145748138,0.96625527077251,0.005259477178624294,3.4335714408329556,3.738100004196167,4.154155572255452,-0.1576942755747065,12.114505904061454,11.866460259755451,11.67332427766588,0.03732124986948504,3.38,3.3236666666666665,3.445444444444445,0.040000000000000036,0.9969,0.9972033333333333,0.8370844444444444,-0.0007016840417001236,0,10,2010-10-01,,0.9944821
2010-10-26,82.55000305175781,3.38,0.9969,0.9809691905975342,3.3540000915527344,12.067890167236328,81.66571371895927,79.51533330281576,77.3781108432346,0.07486978869160854,0.978054395743779,0.9784477273623149,0.9664608856042226,0.008730661855205435,3.407714298793248,3.7177000045776367,4.1380444632636175,-0.15431164301417344,12.096429552350726,11.882472165425616,11.674641429053413,0.04145465391329628,3.38,3.3280000000000003,3.443111111111111,0.040000000000000036,0.9969,0.9971800000000001,0.8426855555555556,-0.0007016840417001236,1,10,2010-10-01,,0.9944821
2010-10-27,81.94000244140625,3.38,0.9969,0.9769441485404968,3.2920000553131104,11.974645614624023,81.5028566632952,79.71266682942708,77.43844417995876,0.07787432333279098,0.9765800918851582,0.97855237921079,0.9666576809353299,0.0032240097002458334,3.3878571646554128,3.694266676902771,4.12186668448978,-0.1759699250022857,12.058372906276158,11.897363630930581,11.677117125193279,0.03875327693910946,3.38,3.332333333333333,3.440777777777778,0.040000000000000036,0.9969,0.9971566666666667,0.8482866666666666,-0.0007016840417001236,2,10,2010-10-01,,0.9944821
2010-10-28,82.18000030517578,3.38,0.9969,0.9727247357368468,3.890000104904175,11.941346168518066,81.88714272635323,79.96633351643881,77.47533306545681,0.10205177204633631,0.9750895585332598,0.9784625569979349,0.9667293224069807,-0.0027625720585290336,3.4417143208639964,3.688533353805542,4.111077796088325,-0.042343599576035174,12.036490440368652,11.912028408050535,11.678030247158475,0.038251274140046254,3.38,3.3366666666666664,3.438444444444445,0.040000000000000036,0.9969,0.9971333333333334,0.8538877777777778,-0.0007016840417001236,3,10,2010-10-01,,0.97835904
2010-10-29,81.43000030517578,3.38,0.9969,0.9727247357368468,4.038000106811523,12.027928352355955,81.83857182094029,80.22533340454102,77.51066640218099,0.10548460842750784,0.9757567729268756,0.9784044186274211,0.9668175379435221,-0.0017898479253161126,3.513000045503889,3.6890000184377034,4.103533352745904,0.0034791099356079602,12.026024545942034,11.930020904541013,11.68152485953437,0.04698534857708658,3.38,3.341,3.436111111111111,0.040000000000000036,0.9969,0.9971099999999999,0.8594888888888889,-0.0007016840417001236,4,10,2010-10-01,,0.42704228
2010-11-01,82.94999694824219,3.6,0.9997,0.982221782207489,3.8320000171661377,12.061226844787598,82.18000030517578,80.49499994913737,77.58855523003473,0.10806834453554548,0.9763332520212445,0.9788516600926717,0.9671882616149055,0.01384927859829821,3.5792857578822543,3.6893333514531452,4.095577798949348,0.00261642867435663,12.028879165649414,11.945589892069497,11.690027152167426,0.040284913947153944,3.411428571428572,3.3526666666666665,3.4362222222222227,0.10769230769230775,0.9973000000000001,0.9971800000000001,0.8651211111111111,0.0021050521251002596,0,11,2010-11-01,,0.33730835
2010-11-02,83.9000015258789,3.6,0.9997,0.9874593019485474,3.869999885559082,12.174445152282717,82.49571446010044,80.84100011189778,77.6804441663954,0.14118614467852297,0.9781483156340463,0.979398226737976,0.967703499396642,0.01688563062885562,3.6561428819383894,3.6877000172932943,4.0872889068391585,-0.01250319620219087,12.044101306370326,11.968907928466795,11.699787425994874,0.060962696353626056,3.4428571428571426,3.3643333333333336,3.4363333333333332,0.10769230769230775,0.9977,0.9972500000000001,0.8707533333333334,0.0021050521251002596,1,11,2010-11-01,,0.32491562
2010-11-03,84.69000244140625,3.6,0.9997,0.991276741027832,3.8359999656677246,12.174445152282717,82.80571528843471,81.17366689046224,77.810888671875,0.1335832348980417,0.9806172336850846,0.9799553235371907,0.9682224359777238,0.017149111572830833,3.730285746710641,3.6833666801452636,4.075977794329325,-0.032778646448579196,12.0602753502982,11.995980199178058,11.70954769982232,0.07147934512826759,3.474285714285714,3.376,3.4351111111111114,0.10769230769230775,0.9981,0.99732,0.8736388888888889,0.0021050521251002596,2,11,2010-11-01,,0.32491562
2010-11-04,86.48999786376953,3.6,0.9997,0.99167001247406,3.8559999465942383,12.627320289611816,83.36857169015067,81.55066680908203,77.97033309936523,0.15043891344351468,0.9821459225245883,0.9806610961755117,0.968780521551768,0.02181684516898308,3.80200001171657,3.677933343251546,4.0667444626490274,-0.04055737861296982,12.140193939208984,12.040136019388832,11.724928813510472,0.11720040098946294,3.505714285714286,3.3876666666666666,3.4338888888888883,0.10769230769230775,0.9984999999999999,0.99739,0.8765244444444443,0.0021050521251002596,3,11,2010-11-01,,0.32491562
2010-11-05,86.8499984741211,3.6,0.9997,0.9975759387016296,3.937000036239624,12.594021797180176,84.06999969482422,81.89600016276042,78.13377753363716,0.13544255327085986,0.9850933211190359,0.9816763619581859,0.9694307512707181,0.03149354533317128,3.8941428661346436,3.679800009727478,4.05841113196479,0.014429269176108761,12.228676251002721,12.07898581822713,11.741559431287978,0.1019811109775961,3.5371428571428574,3.3993333333333333,3.4326666666666665,0.10769230769230775,0.9989,0.99746,0.87941,0.0021050521251002596,4,11,2010-11-01,,0.46799135
2010-11-08,87.05999755859375,3.6,0.9997,1.0002000331878662,4.0879998207092285,12.687261581420898,84.76714215959821,82.24733352661133,78.3013330247667,0.13774178486562172,0.9890183636120388,0.9824750860532124,0.9700002332528432,0.02454495239233756,3.92242853982108,3.689400005340576,4.051811128192478,0.07578944000180687,12.335235595703125,12.119389629364012,11.757827387915718,0.10562952335013565,3.5685714285714285,3.411,3.4314444444444447,0.10769230769230775,0.9993,0.99753,0.8822955555555557,0.0021050521251002596,0,11,2010-11-01,,0.46799135
2010-11-09,86.72000122070312,3.6,0.9997,0.9957184195518494,4.210000038146973,12.647303581237791,85.52285657610211,82.59866689046224,78.44188859727647,0.1383565354857479,0.9923031755856105,0.9833032389481863,0.9704605539639791,0.025589923234466294,3.946999958583287,3.7018333435058595,4.047866683536106,0.09721140352926594,12.423717771257673,12.157129605611164,11.770117961035835,0.09832297289933067,3.6,3.4226666666666667,3.430222222222222,0.10769230769230775,0.9997,0.9976,0.885181111111111,0.0021050521251002596,1,11,2010-11-01,,0.4663471
2010-11-10,87.80999755859375,3.6,0.9997,0.993147313594818,4.046000003814697,12.673945426940918,86.21714237758091,82.93033345540364,78.57933298746745,0.12779343527155484,0.9938639657838004,0.9840466320514679,0.9708435144689348,0.022971515681554866,3.9775713852473666,3.7046333471934,4.043944459491306,0.021201441920943642,12.511248997279576,12.187987677256265,11.781085003746881,0.07879861519923392,3.6,3.4343333333333335,3.4290000000000003,0.10769230769230775,0.9997,0.99767,0.8880666666666667,0.0021050521251002596,2,11,2010-11-01,,0.4663471
2010-11-11,87.80999755859375,3.6,0.9997,0.9998000264167786,3.927000045776367,12.667283058166504,86.77571323939732,83.19166666666666,78.70955522325303,0.09803671649639734,0.9956269264221191,0.9850672980149587,0.9712004098627303,0.03159369508619947,3.9857142652784074,3.7064666827519734,4.038666682773166,0.014204562772527352,12.58165441240583,12.213517506917317,11.791536309983995,0.06435340810656842,3.6,3.4459999999999997,3.4277777777777776,0.10769230769230775,0.9997,0.99774,0.8909522222222224,0.0021050521251002596,3,11,2010-11-01,,0.4663471
2010-11-12,84.87999725341797,3.6,0.9997,0.9958176016807556,3.799000024795532,12.460824012756348,86.80285535539899,83.30166651407878,78.81988855997722,0.04045103393350358,0.9962756208011082,0.985927011569341,0.971543143192927,0.026588360977364278,3.980428559439523,3.706533352533976,4.032122238477071,0.000526756253951044,12.62256567818778,12.227725474039712,11.799619992574057,0.03541784064047926,3.6,3.4533333333333336,3.4265555555555554,0.06508875739644981,0.9997,0.9978333333333332,0.8938377777777777,0.002808706991674237,4,11,2010-11-01,,0.5251947
2010-11-15,84.86000061035156,3.6,0.9997,0.9897069931030272,3.8450000286102295,12.380905151367188,86.56999860491071,83.41466649373372,78.90555521647136,0.041610400624211286,0.9959951894623893,0.9862407088279724,0.9717628644572364,0.009600076951892689,3.9788571425846646,3.7104666868845624,4.026466682222154,0.03166086143760838,12.587363515581403,12.242377440134682,11.805637900034586,0.036809835059297136,3.6,3.4606666666666666,3.4253333333333336,0.06508875739644981,0.9997,0.9979266666666667,0.8967233333333333,0.002808706991674237,0,11,2010-11-01,,0.4060225
2010-11-16,82.33999633789062,3.6,0.9997,0.9903932213783264,3.818000078201294,12.14780616760254,85.92571258544922,83.39866638183594,78.96444405449762,-0.005795742075613508,0.9949690869876316,0.9866593996683757,0.9720095137755076,0.01284547738119124,3.9618571485791887,3.7129666884740193,4.021044458283319,0.02003741572861939,12.523618425641741,12.24393132527669,11.80965477625529,0.0038522290576175067,3.6,3.4680000000000004,3.4241111111111113,0.06508875739644981,0.9997,0.9980200000000001,0.899608888888889,0.002808706991674237,1,11,2010-11-01,,0.4865185
2010-11-17,80.44000244140625,3.6,0.9997,0.978665053844452,4.03000020980835,12.194424629211426,84.97999899727958,83.30566635131837,79.00688849555121,-0.033521576390696084,0.9918926613671439,0.9864667097727458,0.9721806678507063,-0.005872031917155018,3.9535714898790633,3.7184666951497394,4.014866683218214,0.042690866717846054,12.453213146754674,12.247483285268148,11.813895183139378,0.008815352622783434,3.6,3.4753333333333334,3.422888888888889,0.06508875739644981,0.9997,0.9981133333333333,0.9024944444444444,0.002808706991674237,2,11,2010-11-01,,0.27322248
2010-11-18,81.8499984741211,3.6,0.9997,0.9774215221405028,4.006999969482422,12.460824012756348,84.28428431919643,83.31166636149088,79.07177734375,0.0022039954599168965,0.9892788188798087,0.9860800345738728,0.9725279814667172,-0.011729019747566571,3.9245714800698415,3.7314666906992593,4.0091777933968435,0.10782412368815408,12.426573208400182,12.261691252390543,11.823303974999321,0.03541784064047926,3.6,3.4826666666666664,3.4216666666666664,0.06508875739644981,0.9997,0.9982066666666667,0.90538,0.002808706991674237,3,11,2010-11-01,,0.12923856
2010-11-19,81.51000213623047,3.6,0.9997,0.9820288419723512,4.164000034332275,12.580699920654297,83.38428497314453,83.27333297729493,79.12699957953559,-0.013912430134648712,0.9876904657908848,0.986063951253891,0.9729085518254175,-0.0004910880709884102,3.9414286272866383,3.7485666910807294,4.005333346790738,0.1405094517195522,12.413252421787806,12.275455093383789,11.833382172054714,0.033935119685971626,3.6,3.49,3.4204444444444446,0.06508875739644981,0.9997,0.9983000000000001,0.9082655555555555,0.002808706991674237,4,11,2010-11-01,,0.27322248
2010-11-22,81.73999786376953,3.6,0.9997,0.9842519164085388,4.270999908447266,12.494122505187988,82.51714215959821,83.25766626993816,79.17477730645074,-0.005717080962623355,0.9854693072182792,0.9858608782291413,0.9731977780659994,-0.006151589834788251,3.9905714648110524,3.770900019009908,4.0017888996336195,0.18605937926820393,12.388515199933734,12.286333020528158,11.840952555338541,0.026819821571651525,3.6,3.497333333333333,3.4192222222222224,0.06508875739644981,0.9997,0.9983933333333334,0.9111511111111111,0.002808706991674237,0,11,2010-11-01,,0.15883088
2010-11-23,81.25,3.6,0.9997,0.9811038970947266,4.263999938964844,12.307646751403809,81.99857112339565,83.24366633097331,79.22688844468858,-0.005142624934023954,0.983367349420275,0.9856555322806041,0.9734942985905541,-0.00623984743363537,4.057000023978097,3.7920666853586833,3.9990222321616278,0.17497933300479884,12.366632734026227,12.289884916941325,11.847849612765842,0.00873339133031159,3.6,3.5046666666666666,3.418,0.06508875739644981,0.9997,0.9984866666666667,0.9140366666666667,0.002808706991674237,1,11,2010-11-01,,0.17600591
2010-11-24,83.86000061035156,3.6,0.9997,0.9789525270462036,4.267000198364258,12.447502136230469,81.85571398053851,83.27199961344401,79.27755508422851,0.01023971150761005,0.9818309971264431,0.9852937837441762,0.9736482977867127,-0.010964236670558236,4.117285762514387,3.8111000219980875,3.994844455189175,0.15449136468055902,12.376146589006696,12.293880939483643,11.854460324181451,0.009724558517544724,3.6,3.512,3.4167777777777775,0.06508875739644981,0.9997,0.99858,0.9169222222222222,0.002808706991674237,2,11,2010-11-01,,0.032022018
2010-11-25,83.86000061035156,3.6,0.9997,0.9904912114143372,4.267000198364258,12.474141120910645,82.07285744803292,83.31099955240886,79.33177727593316,0.014149209510235128,0.981844995703016,0.9850798388322194,0.973926673995124,-0.006438244374547986,4.181428636823382,3.8314333597819012,3.991366680463155,0.16680342430878503,12.422765868050712,12.302316697438558,11.860998906029595,0.02070790627558816,3.6,3.5193333333333334,3.4155555555555552,0.06508875739644981,0.9997,0.9986733333333333,0.9198077777777779,0.002808706991674237,3,11,2010-11-01,,0.17600591
2010-11-26,83.76000213623047,3.6,0.9997,0.9913750290870668,4.39900016784668,12.407550811767578,82.5471431187221,83.3946662902832,79.3848883734809,0.030892333984374964,0.983660706451961,0.98493505915006,0.974173284901513,-0.004362067005587278,4.234142916543143,3.860233362515767,3.989000015788608,0.24441302999656367,12.453212465558734,12.309420903523764,11.865546152326797,0.017477346331340238,3.6,3.5266666666666664,3.4143333333333334,0.06508875739644981,0.9997,0.9987666666666667,0.9226933333333334,0.002808706991674237,4,11,2010-11-01,,0.15883088
2010-11-29,85.7300033569336,3.6,0.9997,0.9815468788146972,4.210000038146973,12.487466812133787,83.10142953055245,83.48299967447916,79.47633285522461,0.0318969844423902,0.984250043119703,0.9847444792588552,0.9743460622098711,-0.005791151242614534,4.263142926352365,3.886200030644735,3.9838333474265206,0.2270475211798877,12.45701857975551,12.31763505935669,11.871791150834826,0.020131020890779006,3.6,3.534,3.413111111111111,0.06508875739644981,0.9997,0.9988600000000001,0.9255788888888888,0.002808706991674237,0,11,2010-11-01,,0.15883088
2010-11-30,84.11000061035156,3.6,0.9997,0.9810654520988464,4.179999828338623,12.467483520507812,83.47285788399833,83.6369997660319,79.5554439968533,0.05812055441868069,0.9841124159949166,0.9846747120221456,0.974541308482488,-0.0021288705400572816,4.265428611210415,3.9084333578745523,3.9772333436542087,0.18986615847471833,12.440844808306013,12.33006706237793,11.879507223765055,0.030837105141000132,3.6,3.5413333333333337,3.411888888888889,0.06508875739644981,0.9997,0.9989533333333334,0.9284644444444445,0.002808706991674237,1,11,2010-11-01,,0.27322248
2010-12-01,86.75,3.51,0.9924,0.975134015083313,4.269000053405762,12.727224349975586,84.18857247488839,83.8029998779297,79.64866621229383,0.060902575044386564,0.9828098586627415,0.9849107046922048,0.974640757507748,0.007313412664230912,4.265142917633057,3.9327666918436686,3.9710333426793416,0.2062729618512762,12.474145071847099,12.350934886932373,11.890256532033284,0.05173332181681234,3.587142857142857,3.5456666666666665,3.409666666666667,0.038461538461538325,0.9986571428571429,0.9988033333333334,0.931268888888889,-0.004513993379476444,2,12,2010-12-01,,0.33067226
2010-12-02,88.0,3.51,0.9924,0.9824147820472716,4.3429999351501465,12.820462226867676,85.15285818917411,84.05099995930989,79.74922180175781,0.09235355842699611,0.9829971279416766,0.9850516498088837,0.9747606052292718,0.004322645844358375,4.276428631373814,3.9652666886647543,3.9645888990826075,0.28948928022507614,12.547404425484794,12.37690881093343,11.902704323662652,0.06471239078231217,3.5742857142857143,3.55,3.407444444444444,0.038461538461538325,0.9976142857142857,0.9986533333333334,0.9340733333333333,-0.004513993379476444,3,12,2010-12-01,,0.32133812
2010-12-03,89.19000244140625,3.51,0.9924,0.9967108964920044,4.348999977111816,12.840444564819336,85.91428702218192,84.30099995930989,79.86299964057075,0.09181050037768723,0.9855340378625053,0.9857835511366526,0.9750392986668481,0.022525727580426036,4.2881428854806085,3.9991666873296103,3.9582111226187813,0.3052220752419552,12.603539058140345,12.402660624186199,11.91537414126926,0.06401735405915865,3.5614285714285714,3.5543333333333336,3.408777777777778,0.038461538461538325,0.9965714285714286,0.9985033333333334,0.9367877777777778,-0.004513993379476444,4,12,2010-12-01,,0.5335895
2010-12-06,89.37999725341797,3.51,0.9924,0.9973769187927246,4.48799991607666,12.900383949279783,86.7028579711914,84.52966664632162,79.9523329840766,0.08313137287224981,0.986517710345132,0.986562971274058,0.9752557151847415,0.02400692054354603,4.319714273725237,4.0382000207901,3.9558444526460437,0.35302985673465304,12.664430890764509,12.430632527669271,11.92870995203654,0.06957477172853577,3.5485714285714285,3.558666666666667,3.4101111111111115,0.038461538461538325,0.9955285714285714,0.9983533333333334,0.9395022222222222,-0.004513993379476444,0,12,2010-12-01,,0.5335895
2010-12-07,88.69000244140625,3.51,0.9924,0.99443119764328,4.39300012588501,12.99362564086914,87.40714372907367,84.73433329264323,80.02055519951715,0.07437915399953088,0.9869543058531625,0.9870117048422495,0.9754506515132056,0.013723170079934732,4.31885712487357,4.072833355267843,3.953111121389601,0.30977936969920306,12.748155866350446,12.461490376790364,11.94109418657091,0.07671063133687905,3.5357142857142856,3.563,3.4114444444444447,0.038461538461538325,0.9944857142857142,0.9982033333333333,0.9422166666666668,-0.004513993379476444,1,12,2010-12-01,,0.5499064
2010-12-08,88.27999877929688,3.51,0.9924,0.989315390586853,4.605999946594238,12.907039642333984,87.77142878941127,84.94566650390625,80.08511072794596,0.07737364106651379,0.9880640932491848,0.9874240795771281,0.9755881097581651,0.012663202973105747,4.375428540366037,4.1166333516438804,3.9516555653678047,0.3991494134881326,12.80809484209333,12.49257017771403,11.95236913892958,0.07786401850350178,3.5228571428571427,3.567333333333333,3.4127777777777775,0.038461538461538325,0.9934428571428571,0.9980533333333333,0.944931111111111,-0.004513993379476444,2,12,2010-12-01,,0.5499064
2010-12-09,88.37000274658203,3.51,0.9924,0.9895111918449402,4.434999942779541,12.913702011108398,88.38000052315849,85.1519999186198,80.15577740139432,0.07532249231467092,0.9892706274986267,0.9879836281140645,0.9756658858723111,0.017257149418923312,4.4118571281433105,4.134800012906393,3.9498444530698986,0.14010278230796902,12.871840340750557,12.524982039133707,11.963865333133274,0.08142765722292111,3.51,3.5716666666666668,3.414111111111111,0.038461538461538325,0.9924,0.9979033333333334,0.9476455555555555,-0.004513993379476444,3,12,2010-12-01,,0.5499064
2010-12-10,87.79000091552734,3.51,0.9924,0.989804983139038,4.416999816894531,12.92702293395996,88.52857208251953,85.36399993896484,80.23455522325304,0.07810390011686286,0.991366480078016,0.9885529696941375,0.9757361908753713,0.01755917863983658,4.432999951498849,4.147433336575826,3.949288895395067,0.09385827143582537,12.900382995605467,12.554951858520507,11.976098505655925,0.0747505767631127,3.51,3.576,3.4154444444444443,0.038461538461538325,0.9924,0.9977533333333334,0.9503600000000001,-0.004513993379476444,4,12,2010-12-01,,0.5499064
2010-12-13,88.61000061035156,3.51,0.9924,0.9899029731750488,4.420000076293945,13.06022834777832,88.61571502685547,85.55266672770182,80.31377741495768,0.06823392248755611,0.9924362216676984,0.9888090093930563,0.9759284257888794,0.007820220551713719,4.443999971662249,4.167033338546753,3.9505222294065687,0.15344469115181503,12.934635298592701,12.5882519086202,11.98929640452067,0.08282751960862522,3.51,3.573,3.4167777777777784,-0.025000000000000133,0.9924,0.99751,0.9530744444444446,-0.007302190657197283,0,12,2010-12-01,,-0.034868684
2010-12-14,88.27999877929688,3.51,0.9924,0.9925557971000672,4.255000114440918,13.040241241455078,88.48571450369698,85.69866663614908,80.40299962361654,0.05220497227365328,0.9918426360402789,0.9889788925647736,0.9761378248532613,0.005161220458871574,4.430571419852121,4.179866679509481,3.950055564774407,0.09948326621880943,12.963177680969237,12.617111778259277,12.002493105994331,0.07111585606922088,3.51,3.57,3.418111111111111,-0.025000000000000133,0.9924,0.9972666666666667,0.9557888888888889,-0.007302190657197283,1,12,2010-12-01,,-0.033824068
2010-12-15,88.62000274658203,3.51,0.9924,0.9939172863960266,4.2220001220703125,12.973638534545898,88.37714385986328,85.82966664632161,80.52077746921115,0.04640453644920828,0.9913484028407505,0.9890669107437133,0.9763980521096124,0.0026637822304360625,4.392571449279785,4.192733351389567,3.948900008201599,0.10062569339345595,12.97364262172154,12.64375155766805,12.018704022301568,0.06564515854862862,3.51,3.567,3.4194444444444443,-0.025000000000000133,0.9924,0.9970233333333334,0.9585033333333333,-0.007302190657197283,2,12,2010-12-01,,-0.033824068
2010-12-16,87.69999694824219,3.51,0.9924,0.9961150884628296,4.047999858856201,12.94034194946289,88.23571450369698,85.86999994913737,80.65366634792751,0.013990046414136037,0.9915889586721148,0.989215079943339,0.9768597443898519,0.004482414445184046,4.343285696847098,4.199133348464966,3.946144451035394,0.049792509056320045,12.966030665806361,12.65418561299642,12.036385292477078,0.024789238941582026,3.51,3.564,3.420777777777778,-0.025000000000000133,0.9924,0.99678,0.9612177777777778,-0.007302190657197283,3,12,2010-12-01,,-0.033824068
2010-12-17,88.0199966430664,3.51,0.9924,0.99443119764328,4.065999984741211,13.086858749389648,88.19857134137835,85.90899988810222,80.79399965074327,0.01347148174440016,0.9923197882516044,0.9891102552413941,0.977241630686654,-0.0031523826270735134,4.266142845153809,4.203433346748352,3.943233338991801,0.03276605214990025,12.991719109671456,12.6706135114034,12.056209882100424,0.03913261070580476,3.51,3.561,3.422111111111111,-0.025000000000000133,0.9924,0.9965366666666667,0.9639322222222222,-0.007302190657197283,4,12,2010-12-01,,-0.1545559
2010-12-20,88.80999755859375,3.51,0.9924,0.9879470467567444,4.236999988555908,13.153460502624512,88.2614277430943,85.96733322143555,80.94477742513021,0.02010108027882951,0.9920963389532906,0.9887018223603566,0.9775452196598053,-0.012250535917369243,4.237857137407575,4.2084000190099085,3.9433333370420667,0.036448183557119096,13.025970322745186,12.686153475443522,12.076480028364394,0.03674543306384659,3.51,3.558,3.423444444444444,-0.025000000000000133,0.9924,0.9962933333333334,0.9666466666666667,-0.007302190657197283,0,12,2010-12-01,,-0.3380897
2010-12-21,89.81999969482422,3.51,0.9924,0.982511341571808,4.059000015258789,13.399885177612305,88.55142756870815,86.07066650390625,81.10088857014973,0.03574721437366657,0.991054390157972,0.9882615864276886,0.9778138822979398,-0.013263868299218218,4.186714308602469,4.203366684913635,3.9410222238964505,-0.03586698848455261,13.093522071838379,12.711239528656005,12.097647857666015,0.05950530020414502,3.51,3.5549999999999997,3.424777777777778,-0.025000000000000133,0.9924,0.99605,0.9693611111111112,-0.007302190657197283,1,12,2010-12-01,,-0.3380897
2010-12-22,90.4800033569336,3.51,0.9924,0.9828009605407716,4.151999950408936,13.553064346313477,88.81857081821987,86.15966669718425,81.26822196112738,0.030406626495556033,0.9900398169245038,0.9879167079925537,0.9779713796244727,-0.010417742576976363,4.148428576333182,4.2069000164667765,3.9400555584165793,0.02619870155568438,13.16392721448626,12.74054349263509,12.12147470050388,0.06936426580343502,3.51,3.552,3.4261111111111116,-0.025000000000000133,0.9924,0.9958066666666667,0.9720755555555556,-0.007302190657197283,2,12,2010-12-01,,-0.32580447
2010-12-23,91.51000213623048,3.51,0.9924,0.9876542687416076,4.083000183105469,13.566383361816406,89.27999986921039,86.28300018310547,81.45799975925021,0.042136484233105564,0.9893395985875811,0.9875118494033813,0.9781313723988003,-0.01214818699165332,4.123857157570975,4.212100021044413,3.939077782630921,0.039725015408870634,13.239090374537877,12.770513502756755,12.146480072869196,0.0709781489464909,3.51,3.549,3.4274444444444447,-0.025000000000000133,0.9924,0.9955633333333334,0.9747900000000002,-0.007302190657197283,3,12,2010-12-01,,-0.3380897
2010-12-24,91.51000213623048,3.51,0.9924,0.9906875491142272,4.083000183105469,13.583109855651855,89.69285692487445,86.50400034586589,81.65855534871419,0.07811033338064277,0.988878207547324,0.9873408476511637,0.9784501122103797,-0.005151598603870711,4.10400002343314,4.221566692988078,3.938700005743239,0.07475655605588538,13.326157706124443,12.80792303085327,12.172333823310005,0.09006513868959276,3.51,3.546,3.4287777777777775,-0.025000000000000133,0.9924,0.99532,0.9775044444444444,-0.007302190657197283,4,12,2010-12-01,,-0.14173475
2010-12-27,91.0,3.51,0.9924,0.9900990128517152,4.111999988555908,13.583109855651855,90.16428593226841,86.7086669921875,81.8574442545573,0.07235445846673083,0.9880187681743077,0.98735391497612,0.9788560834195879,0.0003960967755303191,4.113142899104527,4.230466691652934,3.939211116896736,0.06944082131572449,13.417981692722865,12.847996520996094,12.198482015397813,0.09710151960512459,3.51,3.543,3.4301111111111107,-0.025000000000000133,0.9924,0.9950766666666666,0.980218888888889,-0.007302190657197283,0,12,2010-12-01,,-0.15874222
2010-12-28,91.48999786376952,3.51,0.9924,0.9943224191665648,4.216000080108643,13.583109855651855,90.66000039236886,87.01366704305013,82.07811092800564,0.1111246287688783,0.9880032283919198,0.987484888235728,0.9793513456980387,0.003967310865446105,4.134571484157017,4.243733358383179,3.941177784072029,0.10424305755772822,13.48887470790318,12.895839977264405,12.226765060424805,0.11815332482643504,3.51,3.5399999999999996,3.4314444444444443,-0.025000000000000133,0.9924,0.9948333333333333,0.9829333333333333,-0.007302190657197283,1,12,2010-12-01,,0.015818153
2010-12-29,91.12000274658205,3.51,0.9924,0.9979143738746644,4.287000179290772,13.56303596496582,90.99000113351005,87.36966705322266,82.28477766248915,0.13276976604961277,0.9894271322659084,0.9881265322367351,0.9799570043881735,0.019668956150621808,4.141714368547712,4.252300024032593,3.9458000077141664,0.06377170126615073,13.547385488237653,12.941460355122883,12.25467782550388,0.11223254703431618,3.51,3.537,3.4327777777777775,-0.025000000000000133,0.9924,0.9945900000000001,0.9856477777777779,-0.007302190657197283,2,12,2010-12-01,,0.20571059
